,Text,Label
2360,kadinlar turkcell gibidir once vaad eder sonra çakar,2
2361,mc donald's'da gnctrkcll'in 1 menü alana 1 menü bedava kampanyasından faydalanan anneleri samimi bulmuyorum.,2
2362,offf turkcell daralttin beni ne bu ya hergün mesaj.tamam anladık tanımadığımız numaralardan gelen ödül kazandınız mesajarina itibar etmiycez,2
2363,bu gece saat 00.00'da mesaj atayımda sevgılısı attı sansın gerızekalı -turkcell,2
2364,"internet paketi olarak 10liramı yiyip  bağlanmayan turkcell, dumandan gelsin ""iyisin hoşsun bir yokuşsun harbiden bayağı bir boşsun""",2
2365,çünkü bende maalesef 11 yıl o kazıkçı operatörde(turkcell)kaldım ordan biliyorum:),2
2366,bu sabah emailla gelen turkcell faturası sonucunda anladım ki hayat geçirince güzel aaaaaooooo roaming yapana pis kayınca güzel lalalalalala,2
2367,"mesaj hakkı yapamıyorum,turkcell yok olsun istiyorum şuan",2
2368,#superonline abone olmak isteyen arkadaslarim oncelikle benim tecrubelerime basvursunlar. eminim vevirmeli modemle baglanavaklardir.,2
2369,o degilde turkcell nasil sayfasini yurt disindakilere kilitlemis ona yaniyorum ;(,2
2370,turkcell kendı sorununu cozemezkı..nasıl turkcell cozum merkezı uretsın ?,2
2371,o degil de turkcell'in son reklami ne kadar gercek ustu lan. copcunun hatundaki telefon falan..,2
2372,"turkcell musteri hizmetleriyle cok kibar konusuyosun,,,ben senin kadar sabirli olamiyorum mojitoooo!",2
2373,1 gb internet yapiyorum hala internet kullanimindan param gidiyo  aq senin ahhahahaha,2
2374,"turkcell cok ucmus, avea kazanir... bir sonraki iphone aveadan gelecek belli oldu.",2
2375,turkcell yağlı kurşunlara gelesin emiiiiii,2
2376,"#sans yazin turkcell'e gonderin, sonra faturanizda gorursunuz ne kadar sansli oldugunuzu.. ben cok sansliymisim ama coooookk!",2
2377,butun kampanyalarda kazigi herzaman turkcelliler yer yasasin #turkcell,2
2378,"iphone 4s, 4s uygulamasi ""seven s.. s.. sevilir"" yakinda butun turkcell'lerde.",2
2379,#turkcell i ariyorum beni yanlis bilgilendirdiniz sikayet etmek istiyorum diyorum musteri temsilcisi mealesef diyor yok boyle bisey,2
2380,turkcell'in tersi pistir.,2
2381,bende memnun diilim hattımı taşıyacam bakşa operatöre.sürekli limiti aşıyomuşum ama hiç konuşmuyorum.,2
2382,offf turkcell malsin kontur gondermek istiyorum ama sistem hatasi veriyo merveye gondermem lazim off offf acil yaa merveden cok ben istiyorm,2
2383,bosuna okadar kisi calisiyor orda sen diye hitap ediliyor bu turkcell gbi bir kuruma yakismiyor...,2
2384,"mesaj alamiyor,yaklasik 2haftadir mesajciklarimi goremiyorsam bu senden vazgececegim anlamina gelebilr turkcell.ne merem seymissin sen boyle",2
2385,bu turkcell niye böyle orospu çocuğu...,2
2386,bence de... zaten turkcell'le işimiz bitti artık boşver...:d,2
2387,dipnot; turkcell'in net hizina koyayim,2
2388,laaan turkcell kendi kendine mms lerimi yiyo sikicem busefer kavga etmicem,2
2389,#3kelimeyle2011 turkcell işinegeleni duyuyorsun!,2
2390,umarim bu mesajdan sonra bana geri donus yaparlar,2
2391,ilk fırsatta hattımı iptalı iptal ettireceğim. tebrikler.,2
2392,turkcell çözüm ürettimi yani?,2
2393,kendilerinden haberleri yok ki “ turkcell superonline bolge yetkili bayisinin beni 542 li numaradan aramasina ne demeli”,2
2394,turksel sadece bizi aldatsa gene iyi. kaç milyon abonen aman sevgilin var canim?,2
2395,"köprünün üstünde 3g çekmeyen turkcell hayınsın, zalımsın",2
2396,sadece turkcell mesaj atiyorsa yalniz kalmissın demektir.,2
2397,benim bulunduğum şehirde yok ee şansımı kayıp etmiş oluyorum:((,2
2398,bu boktan şeyler de beni bulur zaten aras kargo-türksel-öğrenci işleri hepsine de aynı zamanda uğranılmıyo ki la,2
2399,kıymetimi kaybettikten sonra anlicaksın zamanımı paramı mutluluğumu sömürdün. son 2 gün seni terkediyorum turkcell kib..,2
2400,oc musteri hizmetleri kukla ettiniz amk turkcell beni sessimden tanirmis,2
2401,laaaaaan golü yedik mobil tv de gitti!!! ebeni turkcell ebeni ligtv!!!,2
2402,"""verilen sure icinde belgelerinizi tamamlamadiginiz icin hattiniz aramalara kapatilmistir"" diyen  e koca bi alkış istiyorum",2
2403,o degilde türkcell hala beni bulupta 10 saniyede bir tweet atmadi bana bir aksilik var bu iste,2
2404,bazen o kadar uyuzsunuz ki başka operatörün kapısından dönüyorum. ama harbi az kaldı! i̇nternet paketi diye ilimi kuruttunuz!!!,2
2405,i̇nternet erişimimizde turkcell-global i̇letişim nedeniyle problem yaşanmaktadır. konuyla ilgili çalışmalar devam etmektedir.,2
2406,abim iphone aldıktan sonra turkcell göçtüü :)) hala belini doğrultamadıı :)),2
2407,ruyamda turkcell'den telefon edeceğinde önce telefondan çıkan reklamı dinlemek zorundaydın. i̇şim de acildi ve ruya dediğim şey kabustu.,2
2408,bırakılan sesli mesajları dinlemeyi bile artık ücretli yapmışsınız el insaf ya herşeyi paraya dönüştürdünüz nedir bukadar,2
2409,bende kazıkçı turkcell'liyim,2
2410,önce iletim raporu geliyo sonra bakıyorum iletilmedi beklemede. turkcell sen benimle dalgamı geciyosun acebaa?,2
2411,48 saat daha bekle offff,2
2412,bu ayki turkcell faturamda yuvarlama farkı diye bir kalem var. bedava dedikleri servislere de para alıyorlar.,2
2413,parayla 'saadet' bu olsa gerek 30 dk da ulaşamadığım türkcell müşteri hizmetlerine 'gold üyeyim diye 2 dk da ulaşıyorum..,2
2414,önce  in beni araması gerkiyormuş :d bunu ti̇m'de söylediler. gülsem mi ağlasam mı ne biçim hizmet anlayışı ??? ekimden beri...,2
2415,hala sorunlari cozemezken neden reklam,2
2416,a.a ile  hattdan cep telefonuma gelen gereksiz ve saçma mesajlarınızı istemiyorum. kime sordunuz da gönderiyorsunuz?,2
2417,:) hakketten ya turkcell e sinir oluyorum :),2
2418,hocam son vodafone reklamındaki 'kardelen' dikkatinizi çekmiştir..nasıl bir mesaj var sizce turkcell'e ??,2
2419,1500 dklik konusma paketini 5 gunde bitirebiliyormusum. turkcell nasilda salliyorr ya nasil bitebilir,2
2420,tüketici haklarına başvur tabi sözleşmen senden yanaysa...,2
2421,internet o kadar yavaş ki premium account'dan download yaptığım halde free user'dan bi farkım yok resmen #superonline,2
2422,cozum uretemedınızmı turkcell 3 haftadır cevap beklıyorum,2
2423,bir ekşi zevkim vardı onu da aldın ya turkcell seni ben var yaaaa ekranımdan niye uzak durmazsin ki,2
2424,çözüm merkezi lütfen duyun sesimi ve beni arayıp sorunumu çözün artık 48 saat olcak !!!,2
2425,burdan gsm operatörlerine sesleniyorum. sen turkcell ya sen vodafone sende avea. vapurda artik telefonlar çeksin. you can easily realize.,2
2426,bre turkcell ! tam bi hırsızsın ! seni bi daha kullanani esekler kovalasin!,2
2427,"4- hepsiburada'ya, kvk'ya, turkcell'e, vodafone'ye sövesim geldi sövmedim. blackberry'e sövesim geliyor, sövmicem. ben o noel'inde ...",2
2428,konserden sonra turkcell'in sayfasında direk bitti rüya çalması turkcell'in ve hayatın bize anca rüyanızda görürsünüz deme tarzıdır.,2
2429,kubat turkcell reklamının sonunu halkalı şekere bağlıyacak diye öylesine korkuyorum ki.,2
2430,ne turkcell'i ya ? haftaya kurtuluyorum inşallah :d,2
2431,götürdüler aldıkları turkcel bayiine program çökmüş içinde demişler geri gönderdiler tel,2
2432,corlu merkez hastane caddesi 3g yok. turkcell cekim gücü sadece reklamlarda var,2
2433,turkcell cekmiyo panpa,2
2434,mesajlarım neden iletilmiyor ? ne boktan bir operatördür turkcell !!!,2
2435,kontorum bitti diye turkcell 10 mesaj birden atti.sakin ol sampiyon!,2
2436,#3kelimeyle2011 benim kelimelerim: nisantasinda turkcell cekmiyor!!!!,2
2437,"ödediğimiz tel faturalarının %25'i kdv, %18'i de öi̇v. yani devlet turkcell hep beraber geçiriyor anlayacağın.",2
2438,kalite herkezin hakkı diye türkcell heryerde 4 çekermiş.hayatta paylaşınca güzelmiş.ama heli̇n. heryerde herzaman 5 çeker. alayınıza gider...,2
2439,sıkıldım artık sizin saçma sapan uygulamanızdan bidaha kampanyalı telefon almakmı töbeler töbesi olsun 2.hattımıda turkcel çekecem,2
2440,senden şimdi formspring'den soru ile yardım isteyecektim canısı. telefon hala kıpırdamıyor. turkcell'i dürtebilir misin aşk için?,2
2441,mesajim gitsin diye arkadan bi bos mesaj daha gonderiyorum tesekkurler #turkcell daha fazla ne isteybilirim kii???,2
2442,bu turkcell bana fake atıyo hee,2
2443,superonline daha mi iyi peki? fiyat olarak ttnet'ten daha ucuza diyorlar ama gördüğüm kadariyla daha pahali?,2
2444,ben eski  seviyorum da ulaşmak için önce kurumsal  ve  aşmak gerekiyor. :((,2
2445,"bu turkcell benden habersiz sms paketimi yeniliyor ya... nasıl gıcık oluyorum, belli değil.",2
2446,ankarada şebeke felç farkında mıyız?,2
2447,110 mb lık internet kullanımına 105 tl fiyat geçiren turkcell itiraz edince geriye dönük tarifelendirme yapıp ücreti 7 liraya düşürdü,2
2448,lan bu turkcell niye bu kadar kazık,2
2449,“ bir sure stabil devam ettin ama su an sacmaliyorsun turkcell,2
2450,cocuk oyuncağı gibi paketlerimi bi iptal eden bi yenileyen kuruluş...,2
2451,bu gidişle facebooku bırakacam  yani turkcell gibi oda sapıttı hani birde kullanıcıları rahatsız etmeyin uyarısı atıyor ya küfredecem haa,2
2452,siz insanları kandırıyorsunuz,2
2453,bı ıpad işini halledemeyen turkcell platinum uyesı  cinnet geçirerek saçlarını yoldu!,2
2454,senden nefret ediorum turkcell o kdr mutsuz ettin ki beni bunca yıllık beraberliğimiz bunu haketmiyordu:(,2
2455,evet daha hızlı diğe evimize ulaştınız ama daha 20 mbit in 4 ün üzerine çıktığını göremedik.,2
2456,i̇yi ki kontr aldım... dün geceden beri aynı anda 10 mesaj atıp beni yalnız bırakmayan turkcell sağol canım....,2
2457,bir polis mesaj atar bi egm atar bir turkcell atar bir de o uyardiklari kisiler atar. hediye kazandiniz diye. hey allam.,2
2458,telefonum çalındığı için eski bir telefona taktım hattımı. taktığım anda mobil oyun diye bi servis mesajı geldi ve mesajı sildiğim,2
2459,i̇cim dişim turkcell oldu kubat yeter !!,2
2460,de olmasa telefonum mesaj özelliğini unutacak artık :d,2
2461,ozaman faturalarıda paylaşalım turkcell'le nede olsa hayat paylaşınca güzel:),2
2462,"işimi de görüyor avea yeterince, işime yaramasa hadi 3 katı ödeyip tcell'e geçeyim derim de gerek yok hiç:/",2
2463,"benim anlamadığım otoparkın -4. katında canavar gibi çeken turkcell vınn, 19. kattaki evimde sürekli tekliyor. i̇lginç valla..",2
2464,öf be amip turkcell sinirlerimi bozuyosun !,2
2465,sebebiyle telefonlarında kesik olması düşünülürse insanlar adsl gunlerini arar hale geldiler. superonline = berbat alt yapı..beceriksizlik !,2
2466,mesela turkcell kuruçeşme arena'da turkcell hattın çekmemesi. #enbuyukironi,2
2467,#itirafetmekgerekirse arkadaşımın rehperinden sevgilisinin adını turkcell olarak değiştirdim.sevgilisi ne zaman mesaj atsa okumadan siliyor,2
2468,amk turkcell seysi sms yapmadii hala ve arayamam mal,2
2469,kanka ben vodafone a geçicem turkcell cok kazık gel beraber geceliim :),2
2470,bu turkcell kadar kazık atabilen  bir hat yok.,2
2471,paranla galaxy note alamıyorsun bu ne iştir arkadaş! illa turkcell faturalı hattım mı olmak zorunda!?,2
2472,avea bile acikladi herturlu fiyat.  ve #vodafone dan tik yok,2
2473,"in iphone 4s sloganı cok amotrce olmus:""bugune kadar yapılmıs en iyi iphone"":)",2
2474,izmirde cok kotusun 3g'in tartismali binalarin icinde yoksun vapurda cekmiyorsun!duzelene kadar yazicam ya da subatta sana da bye!,2
2475,bu eksik bilgi sonrası maduriyetiniz için özür dileriz de yok! en azından bundan sonra bu gibi işlemlerin 'extra' ya taife dışı,2
2476,yalancı superonline 14 aydır sınırsız olan internt hızını düşürmeye başladılar kotasız olan bağlantımın kotasını aşmışım,2
2477,"kadikoyun ortasinda da 3g cekmiyorsa nerede cekecek, istanbulun gobegi kurtkoyde mi sevgili turkcell?!",2
2478,turkcell muzikten 50 sarki hediye mesaji fake mi? emin olamadim durduk yere niye hediye yollasin turkcell diye...,2
2479,bugün turkcell'e bedava ama arayacak turkcell'li yok,2
2480,"2 senedir kullandığım faturalı hattımı, ""eksik belge"" yüzünden, yılbaşı öncesi aramalara kapatan, ey vefasız turkcell",2
2481,bi merhamet et gunde 167msj kıme yeter hadı bızı düşünmüosan alttan gelen neslimizi ergenlerımızı dusun ergenler msjsz kalmasın:),2
2482,bu turkselde gecırıyoda geciriyor 29 fatura 50gelıyor bigecırmeyen sen kalmıstın türksel sende gecir okey,2
2483,patronumuz turkcell'den gelen yemek tarifi sms'lerini yuksek sesle okuyup duruyo sabahtan beri. allah seni kahretmesin turkcell!,2
2484,"""183"" umarım bu rakamın sonunda ""tl"" ibaresi yoktur :-) turkcell deyince aklıma sadece fatura geliyor :-)",2
2485,cok pahalisiniz.. az dakikali bol internetli uygun fiyatli paket istiyoruz! mesela 1gb internet+200dk 40tl gibi,2
2486,"internet paketim var, sms paketim var, daha ne diye liralarımı sömürüyosun gerizekalı turkcell?",2
2487,iki kez denedim bişeyi paylaşmayı sürekli hata verdi vay anasını! sıçıyım internetine türksel,2
2488,neden bağlanamıyorum müş.temsilcisine ..şikayet edicem ulan sizi btk ya yeter ulan sömürdüğünüz.7 sefer aradım her seferinde,2
2489,"chp kafası var sende  , pazar hep senin olacak sanıyorsun ama  reklamındaki gibi 820 bin kişi gitmiş. daha da gider.",2
2490,"öl turkcell, öl !",2
2491,artık superonline'i iptal etmek zorunda kalıcam bıktım ama internetim geri düzeldi.bir tane  youtube videosunu bile yükleyemiyr,2
2492,sabah 7de mesaj atan turkcell sapıkmısın lan,2
2493,internet paketimi iptal edemiorum yardm edersnz sevinrm...,2
2494,#turkcellesavasimvar  size savaş acmış hala reklam yapıyorsunuz,2
2495,şerefsiz onursuz tamamen kapitalist ve hileci bir firma sizi ödemeli ariyorlar ya ilave çalıyorlar 29 krs,2
2496,oç turkcell,2
2497,bir kere abonesi olduğum tarife kadar fatura ödiyeyim kurban keseceğim,2
2498,bu salak blackberry paketi neden güncellemiyor he?? turkcell de güncellemiyor,2
2499,250 mb 7 lirayken +50 mb icin 3 lira oduyoruz. somur turkcell. gozun doysun turkcell.,2
2500,git babanı kandır,2
2501,"normalde küçük harflerle sms atan turkcell'in, fatura tutarı yada son ödeme tarihi bilgisi için attığı smslerin büyük harfle olması.",2
2502,#superonline  adil kullanım kandırmacasına kaşı açılan davalarda kaybetmeye başladı. mağdursan sende dava et.bilgi için:,2
2503,bugún turkcell' mesaj atmadı. kesın başka biri var :),2
2504,"bu  hesabini ergenler mi yonetiyordur nedir, kurumsal kimlik falan nerede?!",2
2505,"ôyle değil iste, kısmen belki:)) anlatırım geldigimde ayrıntıları. turkcell hattim hala iptal:(",2
2506,ibne turkcell piç yine yeniledi int paketimi ya,2
2507,hahahahah :d ya yemin ederim bok gibi superonline ttnet daha iyidi :d,2
2508,"o zaman turkcell'in yılbaşı öztürkcell reklamını izle iyice dumur ol, paralel evrendeki berbat bir turkcell'in reklamı sanki.",2
2509,bir türkcell'i olarak aveanın yeni reklamına bayıldım. i̇yi g.t etmiş şerefsizler. :d,2
2510,"karamehmet'in her sektorde kalitesini yerlerde surundurmesinden dolayi kvk, digiturk, turkcell hepsi batsin gram uzulursem adam degilim...",2
2511,hahaha malesef ikiside duruyo panpa. turkcell cepten kopuyo ttnet pcden. her turlu kopuyoz :d,2
2512,"musteri hizmetlerine baglanirken 1730264 kere ""turkcell beni sesimden tanir"" dedirttiler. kafayi yemis bunlar demedi demeyin.",2
2513,sanane istedigimi derim ben sa na ne,2
2514,"benim turkcell bugün fena dağıttı,deneme tweetidir",2
2515,"bu turkcell ve garantide kampanya manyağı bi takım adamlar var, sürekli cep ten mesaj, kardeşim daraldım yaaa, hayattan soğuttunuz beni",2
2516,"i̇ptal etmek istersem, taahhüdüm başlamadan evvel ki kampanya fiyatlarını da dahil ederek 400 küsur lira bedel çıkartıyor. çakal #superonline",2
2517,"""sevgili paylasinca guzel"" ne demek turkcell ya ?",2
2518,"#superonline çalışanıyla birde davalık oldum,tamamen usülsüz bilgilendirmeyi ses kaydıyla ispatladıgım için birde dava açtılar bana :)",2
2519,walla hiç durma bence turkcell de :d,2
2520,"#turkcell bugun hic msj atmadi ""kesin ba$ka biri var"" :/",2
2521,bakirkoyde superonline vardi da biz mi basvurmadik! hadi bakalim ben kactim sagol sen yine de openzi,2
2522,bis servisi tarifesini bir alt kademeye indirince uvey evlat muamelesi goruyorsak isimiz var senle turkcell!!!,2
2523,coca cola'nın son reklamı çok güzel..turkcell'den daha iyi duygu sömürüsü yapmışlar..,2
2524,o zaman ne yapmalıyız? turkcell'e can'ı koymadıkları için ne kadar büyük bir hata yaptıklarını gösteren bir mesaj?,2
2525,bugune kadar trcell'in vaadettigi hicbir fatura tarifesini tutturamayanlardanmisiniz.,2
2526,iletişim bilgilerimi ben size iletim iletmesine de superonline'ın yaptıkları geçeli 1 ay olmamasına rağmen 1 değil 2 değil.,2
2527,"sabah,ögle, akşam demeden yemeden icmeden bana mesaj atan turkcell düş yakamdan artık!",2
2528,türkcell süperonli̇ne anadolu yakasindaki̇ sorununu 2012 çözer mi̇ acaba.,2
2529,yeni yila hic bir sevdigimi arayamayarak muthis bi giris yapmami sagladiginiz icin tesekkurler. acin artik hattimi ltf. opt. bye.,2
2530,merk edyrm acaba bu fiyatlari aciklarken rakip firma ile kiyas yapiyormsnzz .. yada neden bukadr yuksek diyormsnzz,2
2531,"dileğim; superonline, turkcell, ttnet vb. firmaların 2012'de ""sizi arayacağız"" demek yerine direk burdan cevap vermesi şeklinde. #hope #2012",2
2532,"#turkcell'den yeni bir hizmet daha! unutkanlık. numaranızı verin, biz yine soralım. hayat salladıkça güzel.",2
2533,faturalı hattı mı kontrlye çevrdm. son extre dn 2 ay sonra fatura gldi onuda ödediğim halde yine fatura geldi kapitalizm=turkcelll,2
2534,"aynen benim abim bingölde yapmıştı askerliğini dağın tepesi, orada bile çekiyormuş vodafone. trcell çekmiyormuş :-)",2
2535,öztürk tiplemesi bile turkcell'i sevmemek için bir sebep aslında.,2
2536,#turkcell adinda bir telefon operatoru var.deli dumrul dan besbin beter.para carpmanin adi #turkcell olmus.eline ver kolunu kurtaramiyorsun,2
2537,i̇zin vermiyo turkcell öylebi hakkın yok sen kimsin lan diyo :d,2
2538,mesaj olarak bonus turkcell flexi bbmden bc facebooktan oyun hediyeleri allam nolcak benim haliiim,2
2539,sendemi birütüsss yha :( türksel görünümlü şahin gitti kontürler :/,2
2540,superonline hayrına aramaz pek:) bence aç yüzüne kapat:)),2
2541,'lutfewn bır turkcell ıletısım noktasına gidin'' bos gezıoruz bızım ısımız gucumuzyok sankı kalkıp eve gdp fatura bulup sana kosucam!!,2
2542,10 yılı aşkın süredir kullandığım #turkcell den numaramı taşıma kararı aldım.bu kadar konuşmaya fazla fatura ödüyorum...,2
2543,normal mesaj gelince . sms mi kaldı diye şaşırıyorum mesğersem bizimki turkcell miş,2
2544,internetin hızı düşmüş  hay ben bu superonline'ın..,2
2545,fazla ödedi̇ği̇m faturam hala turkcell tarafindan geri̇ odenmedi̇ mşt.hi̇z aldiğim cevap efendi̇m bi̇zbu konuda yardimci olami̇yoruz,2
2546,+turksel beni sesimden tanır.-anlamadık lutfen yenıden deneyın +turksel benı sesımd.. benim ben döl ziyanı tanımadın mıaa (turk kızı merve),2
2547,niye boyle yapiyorsun?!,2
2548,bi kaç gun smsın olmayabılır turksel farkı huhu,2
2549,"hizmet kalitelerini degerlendirmeniz icin sms atiyor ve 8090'i aramanizi soyluyor. surekli 1 verirseniz, hat dusuyor. hizmete bak!",2
2550,turkcell den alicam ariycaklardi sozde hala aramadilar amuhagoyim,2
2551,brawo turkcell simdiden cekmiyor!,2
2552,20 tlmi 100 tl yapmak istemiyorum turkcell anla artik.,2
2553,"3 aydır turkcell den arıyolar inadına açmıyorum,yok sesli mesaj falan bırakmalar yemezler öyle kolay kolay.",2
2554,valla 3g bile cekmiyo bazen turkcell i aradm gecen telefon cekmiyo derken yine kesildi.geri bile donmediler.rezalet:),2
2555,"ne zaman yoğun şeyler yaşasan o an bi msj gelir , atan turkcell'dir.   #buboyledir",2
2556,lakin fatura elimize geçtiğinde anlıyoruz ki turkcell'in sevişmek olarak nitelendirdiği şey bariz tecavüz..,2
2557,sana da çok teşekkür ederim  . i̇lle de beni  ile aldat diyorsun!,2
2558,lanet olası bir turkcell li olarak vallahi aynı nağmelerden sıkıldım lan.. üşenmesem sırf şu cıvık reklam için geçicem.,2
2559,oc turksel,2
2560,neden ki :s yok yav yeter bütün paramı türkcell'e verdiğim :d en az 1 yıl vodafone'dayım,2
2561,elim telefona gidiyor şunu bir arasam mı diyorum hemen turkcell mantığımı harakete geçiriyor no many :(,2
2562,paylasmak guzeldir diyor ya turkcell lutfen benimle telefon faturami paylas bi aylik lutfennn lutfennnn,2
2563,pardon :))  mümessili olduğunuzu yeni farkettim.davulun sesini bilmem ama başka sesleri iyi duyarız biz.merak etmeyin,2
2564,sanirim artik vodafone kullanicisi olucam. hehehe hoscakal turkcell :d,2
2565,o.c. turkcell 2 senedır bana evde vınn kullandırıyosun ya ınsallah batarsın,2
2566,reklamlarında   dağda bayırda çekiyor fakat istanbulun göbeğinde bizim evde çekmiyordu.,2
2567,kurtuldum artık senden turkcell. en büyük vodafone,2
2568,lütfen gece 12 den sonra bana mesaj atmaktan vazgeç,2
2569,i̇nanır mısınız şu anda internet paketim yok hatta tl'mden de gitmiyor. hep turkcell bizi kazıklayacak canım :d,2
2570,sevgilimizsin sanki ya,2
2571,murpa cay reklamindan sonra psikolog destegi almaya karar verdim. once turkcell sonra bu bakalim daha neler cikicak ?,2
2572,"paramızla rezil oluyoruz: saçma sebeple hat kapatan turkcell, neyin kafasını yaşıyorsun!?",2
2573,i̇yiki bi nar paketimiz bitti turkcell 10 saniyede 3 mesaj attı,2
2574,"#turkcell dün 4s'i lanse etti, bugün koca bahariyedeki tim'de telefon yok. tcell daha tim'lere stok göndermemiş... ne iş yapar bu turkcell??",2
2575,banada msj geldi turkcell yapmaa,2
2576,turkcellin paket ve reklamlarıni duymak zorunda miyim?bir soru sormak için anlamıyorum. biraz saygı cırtcell... ne müşteri hizmeti,2
2577,edge ne 3g ne tukureyim turkcell.zorla adami ozturkcelli yapacaksin,2
2578,turkcell bize büyük ibnelk yapıyo,2
2579,"birisinden mesaj bekledigin zaman hep gereksiz mesajlar gelir, hic mesaj atmayan arkadaslarn mesaj atar. turkcell seni yalniz birakmaz.",2
2580,2000 yilinda kullandigim  mail hesabina 30 tl fatira yansitan superonline..alah belanizi versin diyorum,2
2581,turkcell in allah belasini versin. 540 tl geldi. ne bicim paketleri var yoksa ben mi cok konusuyorum yaa,2
2582,"kim girsin, kim ciksin, avea,vodafone 40 kurus, turkcell 50 kurus, turkcell, show tv ,digiturk hepsi karamehmet'in, ilginc dimi!",2
2583,i̇stanbul'un ortasında bizim evde ve dershanede telefon çekmiyor.nerde  in çekim gücü?,2
2584,"madem turkcell hediye 700 sms verdi, idareli kullanmak lazim ",2
2585,saat 00:44 hala besinci sayfadayim turkcell bak bu son disi yakarisim.,2
2586,her şirketin amaçlar hiyerarşisi vardır ya vizyon misyon vs... turkcell'in misyonu da müşterilerinin ırzına geçmek !,2
2587,bogazda deniz kenarinda bu turkcell in cekmemesine bir anlam veremiyorum yaa nedir buu,2
2588,bir tane acik turkcell ykmu amk,2
2589,cim ok seviyosun beni lakin ben istemiyorum.msjlarin yetmezmis gibi gun boyu aramak nedir? acmayan ozge acmiyor da...,2
2590,bu arada 3430 omurilik felçlilerine gönderilen sms den 2 sms bedel kesmek nedir  #turkcell,2
2591,pazartesi sendromumu bir de sen tetikleme be turkcell...,2
2592,dur bi mesaj atiyimda sevdiginden geldi zannetsin. -turkcell.,2
2593,bugün turkcell mesaj atmadı kesin aldatıyo amk,2
2594,böyle giderse ben avea ya akar hacı baydin beni turkcell,2
2595,"biri bana turkcellin sevgi sözcüklerinden yollasa ""ıy kro"" derim. toprağım nedir ya? kusura bakma turkcell hiç romantik değilsin...",2
2596,"gerçekten cok tsk ederim 2 gündür hattımı kullanamadıgım için,sistemlerinizin.neyse kötü oldugunu söyliyim yeter",2
2597,pis adama bulastin trcell;),2
2598,hatırlıyorum onu gülermisin ağlarmısın sana hayat paylaşınca güzel diyen #turkcell maaşını baya bi paylaşmıştı,2
2599,"kullanmadığım bis'in parasını alan turkcell, senin taaaa mınakoyim",2
2600,"kendisi taahütlerin yerine getirilmesini karşıdan beklerken, kendi taahütlerini yerine getirmeyen şirkete superonline denir.",2
2601,birde birşey soracağım bu durum doğru ise vadofone ve turkcell yalan reklamdan halkı kandırmıyor mu? tüketici hakkımız yok mu=,2
2602,umursarsın dımı  ?? mesajı aldılar bence : ),2
2603,"bazı insanlar turkcell bayisindeki kontor bulunur yazısı kadar, gereksi̇z...",2
2604,genc 600 paketimde 595 dk görünmesine rağmen krediniz yetersiz uyarsıyla karşılaşıyorum. müşteri temsilcisiyle de görüşemiyorum.,2
2605,kktc girne'de turkcell şebekesi iptal...!!!netten ulaşın iyi geceler,2
2606,-00.00 da atarsa türkcell mesaj atar yani,2
2607,koca  iphone 4s fiyatlarını bir türlü belirleyemedi. şimdi müşteri temsilcisiyle konuştum bizden az biliyor. ön kayıtı niye yaptık!,2
2608,"önerisi ile faturalı hatta gectim tarifem 500 dk 19,00 tl olduğu dışında bişey söylenmedi, aralık 27 sinde 43,60 tl lik faturam",2
2609,unuttunuz galiba bizim yılbaşı geçeli 13-14 gün felan oldu. ?,2
2610,"i̇nternette korsan olarak dizi-film yayını yapan sitelerde turkcell, kale seramik gibi firmaların video reklamları var. bu nasıl iş şimdi?",2
2611,nee ben açtım ama :/ turkcell beni kazıkladı :( hala şifre yok :d,2
2612,mesajlarim neden iletilmiyo turkcell?!,2
2613,yarın turkcell'i basalım o zamn,2
2614,aynen lan yeter iliğimizi sömürdükleri!hele turkcell ne kadar oç canım cicim demesini biliyor ama '91 lirayı öde esma' da diyo!,2
2615,bi kez daha allah belanı versin turkcell .!!!,2
2616,+turkcell'i kazıkladım.  -nasıl yaptın kanka?  +sms yaptım seneye bitiyo. :d,2
2617,"#turkcell umarım bundan sonra kafasına sarı anten geçiren,mıy mıy konuşan v ayağına inşaat çizmesi giyen çocukları kullanmazsın reklmlarında",2
2618,bugün senden hiç mesaj gelmedi. çok merak ediyorum iyi misin? her sabahın köründe senden gelen mesajlarla uyanmaya alışmıştım.,2
2619,"bugün turkcell'den mesaj gelmeyince musteri hizmetlerini arayıp ""hmm neyse sen mesgulsun galiba bye"" deyip kapattım.",2
2620,en sonunda!!! artik burda da turkcell hattim calisiyooorrrr!!! :)),2
2621,#3kelimeyle2011 ocağımı kuruttun,2
2622,inceledimmm ve kiyasladimm gercktnn cokk yuksekk rakiplerine gore bi fiyatlarla almak akilkari degl sanrm,2
2623,bu tcell musteri hizmetleri bni oldurecekk 9 dk hatta kaldm sonucc ?? beklediginiz icin tesekkurler pehh!,2
2624,""" bugün de mesaj atmadın.. kesin başka biri var",2
2625,kiro musun turkcell?,2
2626,belki bana turkcell mesaj atmıştır. i̇şte hat var tel yok :),2
2627,281 lira tel faturasi mi olur turkcell !,2
2628,buyrun turkcell resmi iphone4s kontrat fiyatları  maliyete bakınca almak için deli olmak gerek !!! ev alırım o fiyata,2
2629,bi sabahta öperek uyandır be turkcell ...!,2
2630,lan sms paketim var kontorumu yiyosun adi turkcell pislikler,2
